Sample,Pose,Courant
2535,5.17,0.51
2536,5.17,0.51
2537,5.18,0.51
2538,5.18,0.51
2539,5.18,0.51
2540,5.18,0.51
2541,5.18,0.51
2542,5.18,0.51
2543,5.18,0.51
2544,5.18,0.51
2545,5.18,0.51
2546,5.18,0.51
2547,5.18,0.51
2548,5.18,0.51
2549,5.18,0.51
2550,5.18,0.51
2551,5.18,0.51
2552,5.18,0.51
2553,5.19,0.52
2554,5.19,0.52
2555,5.19,0.52
2556,5.19,0.51
2557,5.19,0.51
2558,5.19,0.51
2559,5.19,0.52
2560,5.19,0.52
2561,5.19,0.52
2562,5.19,0.52
2563,5.19,0.52
2564,5.2,0.52
2565,5.2,0.52
2566,5.2,0.52
2567,5.2,0.52
2568,5.2,0.52
2569,5.2,0.52
2570,5.2,0.52
2571,5.2,0.52
2572,5.2,0.52
2573,5.2,0.52
2574,5.21,0.52
2575,5.21,0.52
2576,5.21,0.52
2577,5.21,0.52
2578,5.21,0.52
2579,5.21,0.52
2580,5.21,0.52
2581,5.21,0.52
2582,5.21,0.52
2583,5.21,0.52
2584,5.21,0.52
2585,5.21,0.52
2586,5.21,0.53
2587,5.22,0.52
2588,5.22,0.52
2589,5.22,0.52
2590,5.22,0.52
2591,5.22,0.52
2592,5.22,0.52
2593,5.22,0.52
2594,5.22,0.53
2595,5.22,0.52
2596,5.22,0.52
2597,5.22,0.52
2598,5.22,0.52
2599,5.22,0.52
2600,5.22,0.53
2601,5.23,0.53
2602,5.23,0.53
2603,5.23,0.53
2604,5.23,0.53
2605,5.23,0.53
2606,5.23,0.52
2607,5.23,0.53
2608,5.23,0.53
2609,5.23,0.53
2610,5.23,0.53
2611,5.23,0.53
2612,5.23,0.53
2613,5.24,0.53
2614,5.24,0.53
2615,5.24,0.53
2616,5.24,0.53
2617,5.24,0.53
2618,5.24,0.54
2619,5.24,0.54
2620,5.24,0.54
2621,5.24,0.54
2622,5.24,0.54
2623,5.25,0.54
2624,5.25,0.54
2625,5.25,0.54
2626,5.25,0.54
2627,5.25,0.54
2628,5.25,0.54
2629,5.25,0.54
2630,5.25,0.54
2631,5.25,0.54
2632,5.25,0.54
2633,5.25,0.54
2634,5.25,0.54
2635,5.26,0.54
2636,5.26,0.54
2637,5.26,0.54
2638,5.26,0.54
2639,5.26,0.54
2640,5.26,0.54
2641,5.26,0.54
2642,5.26,0.54
2643,5.26,0.54
2644,5.26,0.54
2645,5.26,0.54
2646,5.26,0.54
2647,5.26,0.54
2648,5.26,0.54
2649,5.27,0.54
2650,5.27,0.54
2651,5.27,0.54
2652,5.27,0.54
2653,5.27,0.55
2654,5.27,0.55
2655,5.27,0.55
2656,5.27,0.55
2657,5.27,0.55
2658,5.27,0.55
2659,5.27,0.55
2660,5.27,0.55
2661,5.27,0.55
2662,5.28,0.55
2663,5.28,0.55
2664,5.28,0.54
2665,5.28,0.55
2666,5.28,0.55
2667,5.28,0.55
2668,5.28,0.55
2669,5.28,0.55
2670,5.28,0.55
2671,5.28,0.55
2672,5.29,0.55
2673,5.29,0.55
2674,5.29,0.56
2675,5.29,0.55
2676,5.29,0.55
2677,5.29,0.56
2678,5.29,0.56
2679,5.29,0.56
2680,5.29,0.56
2681,5.29,0.55
2682,5.29,0.56
2683,5.3,0.56
2684,5.3,0.56
2685,5.3,0.56
2686,5.3,0.56
2687,5.3,0.56
2688,5.3,0.56
2689,5.3,0.56
2690,5.3,0.56
2691,5.3,0.56
2692,5.3,0.56
2693,5.3,0.56
2694,5.3,0.56
2695,5.3,0.56
2696,5.3,0.56
2697,5.31,0.56
2698,5.31,0.56
2699,5.31,0.56
2700,5.31,0.56
2701,5.31,0.56
2702,5.31,0.56
2703,5.31,0.56
2704,5.31,0.56
2705,5.31,0.56
2706,5.31,0.56
2707,5.31,0.56
2708,5.31,0.57
2709,5.31,0.56
2710,5.32,0.57
2711,5.32,0.57
2712,5.32,0.56
2713,5.32,0.57
2714,5.32,0.56
2715,5.32,0.56
2716,5.32,0.57
2717,5.32,0.56
2718,5.32,0.56
2719,5.32,0.57
2720,5.32,0.57
2721,5.32,0.57
2722,5.33,0.57
2723,5.33,0.57
2724,5.33,0.57
2725,5.33,0.56
2726,5.33,0.57
2727,5.33,0.56
2728,5.33,0.57
2729,5.33,0.57
2730,5.33,0.57
2731,5.33,0.57
2732,5.33,0.58
2733,5.34,0.58
2734,5.34,0.57
2735,5.34,0.57
2736,5.34,0.58
2737,5.34,0.57
2738,5.34,0.58
2739,5.34,0.58
2740,5.34,0.57
2741,5.34,0.57
2742,5.34,0.58
2743,5.34,0.58
2744,5.34,0.58
2745,5.34,0.58
2746,5.35,0.58
2747,5.35,0.58
2748,5.35,0.58
2749,5.35,0.58
2750,5.35,0.58
2751,5.35,0.58
2752,5.35,0.58
2753,5.35,0.58
2754,5.35,0.58
2755,5.35,0.58
2756,5.35,0.58
2757,5.35,0.58
2758,5.35,0.58
2759,5.35,0.58
2760,5.36,0.58
2761,5.36,0.58
2762,5.36,0.58
2763,5.36,0.58
2764,5.36,0.58
2765,5.36,0.58
2766,5.36,0.58
2767,5.36,0.58
2768,5.36,0.58
2769,5.36,0.58
2770,5.36,0.58
2771,5.37,0.59
2772,5.37,0.58
2773,5.37,0.58
2774,5.37,0.58
2775,5.37,0.59
2776,5.37,0.58
2777,5.37,0.59
2778,5.37,0.59
2779,5.37,0.58
2780,5.37,0.59
2781,5.37,0.59
2782,5.37,0.59
2783,5.38,0.59
2784,5.38,0.59
2785,5.38,0.59
2786,5.38,0.59
2787,5.38,0.59
2788,5.38,0.59
2789,5.38,0.6
2790,5.38,0.59
2791,5.38,0.59
2792,5.38,0.59
2793,5.38,0.59
2794,5.38,0.59
2795,5.38,0.59
2796,5.39,0.59
2797,5.39,0.6
2798,5.39,0.6
2799,5.39,0.6
2800,5.39,0.6
2801,5.39,0.6
2802,5.39,0.6
2803,5.39,0.6
2804,5.39,0.6
2805,5.39,0.6
2806,5.39,0.6
2807,5.39,0.6
2808,5.39,0.6
2809,5.39,0.6
2810,5.39,0.6
2811,5.39,0.6
2812,5.4,0.6
2813,5.4,0.6
2814,5.4,0.6
2815,5.4,0.6
2816,5.4,0.6
2817,5.4,0.6
2818,5.4,0.6
2819,5.4,0.6
2820,5.4,0.6
2821,5.4,0.6
2822,5.4,0.6
2823,5.4,0.6
2824,5.4,0.6
2825,5.41,0.6
2826,5.41,0.6
2827,5.41,0.6
2828,5.41,0.6
2829,5.41,0.6
2830,5.41,0.6
2831,5.41,0.6
2832,5.41,0.6
2833,5.41,0.6
2834,5.41,0.6
2835,5.41,0.6
2836,5.41,0.6
2837,5.42,0.61
2838,5.42,0.61
2839,5.42,0.61
2840,5.42,0.6
2841,5.42,0.61
2842,5.42,0.61
2843,5.42,0.6
2844,5.42,0.61
2845,5.42,0.61
2846,5.42,0.6
2847,5.42,0.61
2848,5.42,0.61
2849,5.42,0.61
2850,5.42,0.61
2851,5.42,0.61
2852,5.42,0.61
2853,5.42,0.61
2854,5.42,0.61
2855,5.43,0.61
2856,5.43,0.61
2857,5.43,0.61
2858,5.43,0.61
2859,5.43,0.62
2860,5.43,0.61
2861,5.43,0.61
2862,5.43,0.61
2863,5.43,0.61
2864,5.43,0.61
2865,5.43,0.61
2866,5.43,0.62
2867,5.43,0.62
2868,5.43,0.62
2869,5.44,0.62
2870,5.44,0.62
2871,5.44,0.62
2872,5.44,0.62
2873,5.44,0.62
2874,5.44,0.62
2875,5.44,0.62
2876,5.44,0.62
2877,5.44,0.62
2878,5.44,0.62
2879,5.44,0.62
2880,5.44,0.62
2881,5.44,0.62
2882,5.45,0.62
2883,5.45,0.62
2884,5.45,0.62
2885,5.45,0.62
2886,5.45,0.62
2887,5.45,0.62
2888,5.45,0.62
2889,5.45,0.62
2890,5.45,0.62
2891,5.45,0.62
2892,5.45,0.62
2893,5.45,0.62
2894,5.45,0.62
2895,5.46,0.62
2896,5.46,0.62
2897,5.46,0.62
2898,5.46,0.62
2899,5.46,0.62
2900,5.46,0.62
2901,5.46,0.62
2902,5.46,0.62
2903,5.46,0.62
2904,5.46,0.62
2905,5.46,0.62
2906,5.46,0.62
2907,5.46,0.62
2908,5.46,0.63
2909,5.46,0.63
2910,5.46,0.63
2911,5.47,0.62
2912,5.47,0.62
2913,5.47,0.62
2914,5.47,0.63
2915,5.47,0.63
2916,5.47,0.63
2917,5.47,0.63
2918,5.47,0.63
2919,5.47,0.63
2920,5.47,0.63
2921,5.47,0.63
2922,5.47,0.63
2923,5.47,0.63
2924,5.48,0.63
2925,5.48,0.64
2926,5.48,0.63
2927,5.48,0.63
2928,5.48,0.64
2929,5.48,0.64
2930,5.48,0.63
2931,5.48,0.64
2932,5.48,0.64
2933,5.48,0.63
2934,5.48,0.63
2935,5.48,0.64
2936,5.49,0.63
2937,5.49,0.64
2938,5.49,0.64
2939,5.49,0.64
2940,5.49,0.64
2941,5.49,0.64
2942,5.49,0.64
2943,5.49,0.64
2944,5.49,0.64
2945,5.49,0.64
2946,5.49,0.64
2947,5.49,0.64
2948,5.49,0.64
2949,5.49,0.64
2950,5.5,0.64
2951,5.5,0.64
2952,5.5,0.64
2953,5.5,0.64
2954,5.5,0.64
2955,5.5,0.64
2956,5.5,0.64
2957,5.5,0.64
2958,5.5,0.64
2959,5.5,0.64
2960,5.5,0.64
2961,5.5,0.64
2962,5.5,0.64
2963,5.5,0.64
2964,5.5,0.64
2965,5.5,0.64
2966,5.51,0.64
2967,5.51,0.64
2968,5.51,0.64
2969,5.51,0.64
2970,5.51,0.64
2971,5.51,0.64
2972,5.51,0.64
2973,5.51,0.64
2974,5.51,0.64
2975,5.51,0.64
2976,5.51,0.65
2977,5.51,0.64
2978,5.51,0.65
2979,5.52,0.65
2980,5.52,0.65
2981,5.52,0.65
2982,5.52,0.65
2983,5.52,0.65
2984,5.52,0.65
2985,5.52,0.65
2986,5.52,0.65
2987,5.52,0.65
2988,5.52,0.65
2989,5.52,0.65
2990,5.52,0.65
2991,5.52,0.65
2992,5.53,0.65
2993,5.53,0.65
2994,5.53,0.65
2995,5.53,0.65
2996,5.53,0.65
2997,5.53,0.65
2998,5.53,0.65
2999,5.53,0.65
3000,5.53,0.65
3001,5.53,0.65
3002,5.53,0.65
3003,5.53,0.65
3004,5.53,0.65
3005,5.53,0.65
3006,5.53,0.65
3007,5.54,0.65
3008,5.54,0.65
3009,5.54,0.65
3010,5.54,0.65
3011,5.54,0.65
3012,5.54,0.65
3013,5.54,0.65
3014,5.54,0.65
3015,5.54,0.65
3016,5.54,0.65
3017,5.54,0.65
3018,5.54,0.65
3019,5.54,0.65
3020,5.54,0.65
3021,5.54,0.66
3022,5.54,0.65
3023,5.54,0.66
3024,5.55,0.65
3025,5.55,0.66
3026,5.55,0.66
3027,5.55,0.66
3028,5.55,0.66
3029,5.55,0.65
3030,5.55,0.66
3031,5.55,0.66
3032,5.55,0.66
3033,5.55,0.66
3034,5.55,0.66
3035,5.55,0.66
3036,5.55,0.66
3037,5.56,0.66
3038,5.56,0.66
3039,5.56,0.66
3040,5.56,0.66
3041,5.56,0.66
3042,5.56,0.66
3043,5.56,0.66
3044,5.56,0.66
3045,5.56,0.67
3046,5.56,0.67
3047,5.56,0.66
3048,5.56,0.67
3049,5.56,0.67
3050,5.56,0.67
3051,5.56,0.67
3052,5.56,0.67
3053,5.56,0.67
3054,5.57,0.66
3055,5.57,0.67
3056,5.57,0.67
3057,5.57,0.67
3058,5.57,0.67
3059,5.57,0.67
3060,5.57,0.67
3061,5.57,0.67
3062,5.57,0.67
3063,5.57,0.67
3064,5.57,0.67
3065,5.57,0.67
3066,5.57,0.67
3067,5.57,0.67
3068,5.57,0.67
3069,5.57,0.67
3070,5.58,0.67
3071,5.58,0.67
3072,5.58,0.67
3073,5.58,0.67
3074,5.58,0.67
3075,5.58,0.67
3076,5.58,0.67
3077,5.58,0.67
3078,5.58,0.67
3079,5.58,0.67
3080,5.58,0.67
3081,5.58,0.67
3082,5.58,0.67
3083,5.58,0.67
3084,5.59,0.67
3085,5.59,0.67
3086,5.59,0.67
3087,5.59,0.67
3088,5.59,0.67
3089,5.59,0.67
3090,5.59,0.68
3091,5.59,0.67
3092,5.59,0.67
3093,5.59,0.68
3094,5.59,0.67
3095,5.59,0.68
3096,5.59,0.68
3097,5.59,0.68
3098,5.59,0.68
3099,5.59,0.67
3100,5.6,0.68
3101,5.6,0.67
3102,5.6,0.68
3103,5.6,0.68
3104,5.6,0.68
3105,5.6,0.68
3106,5.6,0.68
3107,5.6,0.68
3108,5.6,0.67
3109,5.6,0.68
3110,5.6,0.68
3111,5.6,0.68
3112,5.6,0.68
3113,5.6,0.68
3114,5.6,0.68
3115,5.6,0.68
3116,5.6,0.68
3117,5.6,0.69
3118,5.61,0.68
3119,5.61,0.69
3120,5.61,0.69
3121,5.61,0.68
3122,5.61,0.68
3123,5.61,0.68
3124,5.61,0.68
3125,5.61,0.69
3126,5.61,0.68
3127,5.61,0.69
3128,5.61,0.69
3129,5.61,0.69
3130,5.61,0.69
3131,5.61,0.69
3132,5.62,0.69
3133,5.62,0.68
3134,5.62,0.69
3135,5.62,0.69
3136,5.62,0.69
3137,5.62,0.69
3138,5.62,0.69
3139,5.62,0.69
3140,5.62,0.69
3141,5.62,0.69
3142,5.62,0.69
3143,5.62,0.69
3144,5.62,0.69
3145,5.62,0.69
3146,5.62,0.69
3147,5.62,0.69
3148,5.63,0.69
3149,5.63,0.69
3150,5.63,0.69
3151,5.63,0.69
3152,5.63,0.69
3153,5.63,0.69
3154,5.63,0.69
3155,5.63,0.69
3156,5.63,0.69
3157,5.63,0.69
3158,5.63,0.69
3159,5.63,0.69
3160,5.63,0.69
3161,5.63,0.69
3162,5.63,0.69
3163,5.63,0.69
3164,5.63,0.69
3165,5.63,0.69
3166,5.64,0.69
3167,5.64,0.69
3168,5.64,0.69
3169,5.64,0.69
3170,5.64,0.69
3171,5.64,0.69
3172,5.64,0.69
3173,5.64,0.69
3174,5.64,0.69
3175,5.64,0.69
3176,5.64,0.69
3177,5.64,0.69
3178,5.64,0.7
3179,5.64,0.7
3180,5.64,0.7
3181,5.64,0.69
3182,5.64,0.7
3183,5.65,0.7
3184,5.65,0.7
3185,5.65,0.7
3186,5.65,0.7
3187,5.65,0.7
3188,5.65,0.7
3189,5.65,0.69
3190,5.65,0.7
3191,5.65,0.7
3192,5.65,0.7
3193,5.65,0.7
3194,5.65,0.7
3195,5.65,0.7
3196,5.65,0.7
3197,5.66,0.7
3198,5.66,0.7
3199,5.66,0.7
3200,5.66,0.71
3201,5.66,0.71
3202,5.66,0.7
3203,5.66,0.71
3204,5.66,0.71
3205,5.66,0.71
3206,5.66,0.71
3207,5.66,0.71
3208,5.66,0.71
3209,5.66,0.71
3210,5.66,0.71
3211,5.66,0.7
3212,5.66,0.71
3213,5.66,0.71
3214,5.67,0.71
3215,5.67,0.71
3216,5.67,0.71
3217,5.67,0.71
3218,5.67,0.71
3219,5.67,0.71
3220,5.67,0.71
3221,5.67,0.71
3222,5.67,0.71
3223,5.67,0.71
3224,5.67,0.71
3225,5.67,0.71
3226,5.67,0.71
3227,5.67,0.71
3228,5.67,0.71
3229,5.67,0.71
3230,5.67,0.71
3231,5.67,0.71
3232,5.68,0.71
3233,5.68,0.71
3234,5.68,0.71
3235,5.68,0.71
3236,5.68,0.71
3237,5.68,0.71
3238,5.68,0.71
3239,5.68,0.71
3240,5.68,0.71
3241,5.68,0.71
3242,5.68,0.71
3243,5.68,0.71
3244,5.68,0.71
3245,5.68,0.71
3246,5.68,0.71
3247,5.68,0.71
3248,5.68,0.71
3249,5.69,0.71
3250,5.69,0.71
3251,5.69,0.71
3252,5.69,0.71
3253,5.69,0.72
3254,5.69,0.71
3255,5.69,0.71
3256,5.69,0.71
3257,5.69,0.72
3258,5.69,0.72
3259,5.69,0.72
3260,5.69,0.72
3261,5.69,0.72
3262,5.69,0.72
3263,5.69,0.72
3264,5.69,0.72
3265,5.69,0.71
3266,5.69,0.72
3267,5.69,0.72
3268,5.7,0.72
3269,5.7,0.73
3270,5.7,0.72
3271,5.7,0.72
3272,5.7,0.72
3273,5.7,0.72
3274,5.7,0.72
3275,5.7,0.72
3276,5.7,0.72
3277,5.7,0.72
3278,5.7,0.73
3279,5.7,0.72
3280,5.7,0.72
3281,5.7,0.72
3282,5.7,0.72
3283,5.7,0.72
3284,5.7,0.73
3285,5.71,0.73
3286,5.71,0.72
3287,5.71,0.73
3288,5.71,0.73
3289,5.71,0.72
3290,5.71,0.73
3291,5.71,0.72
3292,5.71,0.73
3293,5.71,0.73
3294,5.71,0.72
3295,5.71,0.73
3296,5.71,0.73
3297,5.71,0.73
3298,5.71,0.73
3299,5.71,0.73
3300,5.71,0.73
3301,5.72,0.73
3302,5.72,0.73
3303,5.72,0.73
3304,5.72,0.73
3305,5.72,0.73
3306,5.72,0.73
3307,5.72,0.73
3308,5.72,0.73
3309,5.72,0.73
3310,5.72,0.73
3311,5.72,0.73
3312,5.72,0.73
3313,5.72,0.73
3314,5.72,0.73
3315,5.72,0.73
3316,5.72,0.73
3317,5.72,0.73
3318,5.72,0.73
3319,5.72,0.73
3320,5.72,0.73
3321,5.72,0.73
3322,5.73,0.73
3323,5.73,0.73
3324,5.73,0.73
3325,5.73,0.73
3326,5.73,0.73
3327,5.73,0.73
3328,5.73,0.73
3329,5.73,0.73
3330,5.73,0.73
3331,5.73,0.73
3332,5.73,0.73
3333,5.73,0.73
3334,5.73,0.73
3335,5.73,0.74
3336,5.73,0.73
3337,5.73,0.73
3338,5.73,0.74
3339,5.73,0.73
3340,5.74,0.73
3341,5.74,0.73
3342,5.74,0.74
3343,5.74,0.73
3344,5.74,0.73
3345,5.74,0.74
3346,5.74,0.74
3347,5.74,0.73
3348,5.74,0.73
3349,5.74,0.73
3350,5.74,0.73
3351,5.74,0.73
3352,5.74,0.73
3353,5.74,0.74
3354,5.74,0.73
3355,5.74,0.74
3356,5.74,0.74
3357,5.74,0.74
3358,5.74,0.74
3359,5.74,0.74
3360,5.74,0.74
3361,5.74,0.74
3362,5.74,0.75
3363,5.75,0.74
3364,5.75,0.74
3365,5.75,0.74
3366,5.75,0.74
3367,5.75,0.74
3368,5.75,0.75
3369,5.75,0.74
3370,5.75,0.74
3371,5.75,0.74
3372,5.75,0.74
3373,5.75,0.75
3374,5.75,0.75
3375,5.75,0.75
3376,5.75,0.74
3377,5.75,0.74
3378,5.75,0.74
3379,5.75,0.74
3380,5.75,0.74
3381,5.75,0.75
3382,5.75,0.74
3383,5.76,0.75
3384,5.76,0.75
3385,5.76,0.75
3386,5.76,0.75
3387,5.76,0.75
3388,5.76,0.75
3389,5.76,0.75
3390,5.76,0.75
3391,5.76,0.75
3392,5.76,0.75
3393,5.76,0.75
3394,5.76,0.75
3395,5.76,0.75
3396,5.76,0.75
3397,5.76,0.75
3398,5.76,0.75
3399,5.76,0.75
3400,5.76,0.75
3401,5.76,0.75
3402,5.77,0.75
3403,5.77,0.75
3404,5.77,0.75
3405,5.77,0.75
3406,5.77,0.75
3407,5.77,0.75
3408,5.77,0.75
3409,5.77,0.75
3410,5.77,0.75
3411,5.77,0.75
3412,5.77,0.75
3413,5.77,0.75
3414,5.77,0.75
3415,5.77,0.75
3416,5.77,0.75
3417,5.77,0.75
3418,5.77,0.75
3419,5.77,0.75
3420,5.77,0.75
3421,5.77,0.75
3422,5.77,0.75
3423,5.77,0.75
3424,5.77,0.75
3425,5.77,0.75
3426,5.78,0.75
3427,5.78,0.75
3428,5.78,0.75
3429,5.78,0.75
3430,5.78,0.75
3431,5.78,0.75
3432,5.78,0.75
3433,5.78,0.75
3434,5.78,0.75
3435,5.78,0.75
3436,5.78,0.75
3437,5.78,0.75
3438,5.78,0.76
3439,5.78,0.75
3440,5.78,0.76
3441,5.78,0.76
3442,5.78,0.75
3443,5.78,0.75
3444,5.78,0.75
3445,5.78,0.76
3446,5.78,0.76
3447,5.79,0.75
3448,5.79,0.76
3449,5.79,0.76
3450,5.79,0.76
3451,5.79,0.76
3452,5.79,0.76
3453,5.79,0.76
3454,5.79,0.76
3455,5.79,0.76
3456,5.79,0.76
3457,5.79,0.76
3458,5.79,0.76
3459,5.79,0.76
3460,5.79,0.76
3461,5.79,0.76
3462,5.79,0.75
3463,5.79,0.76
3464,5.79,0.76
3465,5.79,0.76
3466,5.79,0.76
3467,5.79,0.76
3468,5.79,0.76
3469,5.79,0.76
3470,5.8,0.77
3471,5.8,0.76
3472,5.8,0.76
3473,5.8,0.77
3474,5.8,0.76
3475,5.8,0.77
3476,5.8,0.76
3477,5.8,0.77
3478,5.8,0.77
3479,5.8,0.76
3480,5.8,0.77
3481,5.8,0.77
3482,5.8,0.77
3483,5.8,0.77
3484,5.8,0.77
3485,5.8,0.77
3486,5.8,0.76
3487,5.8,0.77
3488,5.8,0.77
3489,5.8,0.77
3490,5.8,0.77
3491,5.8,0.76
3492,5.81,0.77
3493,5.81,0.77
3494,5.81,0.77
3495,5.81,0.77
3496,5.81,0.77
3497,5.81,0.77
3498,5.81,0.77
3499,5.81,0.76
3500,5.81,0.77
3501,5.81,0.77
3502,5.81,0.77
3503,5.81,0.77
3504,5.81,0.77
3505,5.81,0.77
3506,5.81,0.77
3507,5.81,0.77
3508,5.81,0.77
3509,5.81,0.77
3510,5.81,0.77
3511,5.81,0.77
3512,5.81,0.77
3513,5.81,0.77
3514,5.81,0.77
3515,5.81,0.77
3516,5.81,0.77
3517,5.82,0.77
3518,5.82,0.77
3519,5.82,0.77
3520,5.82,0.77
3521,5.82,0.77
3522,5.82,0.77
3523,5.82,0.77
3524,5.82,0.77
3525,5.82,0.77
3526,5.82,0.77
3527,5.82,0.77
3528,5.82,0.77
3529,5.82,0.77
3530,5.82,0.77
3531,5.82,0.77
3532,5.82,0.77
3533,5.82,0.77
3534,5.82,0.77
3535,5.82,0.77
3536,5.82,0.77
3537,5.82,0.77
3538,5.82,0.77
3539,5.82,0.77
3540,5.82,0.77
3541,5.82,0.77
3542,5.83,0.78
3543,5.83,0.77
3544,5.83,0.77
3545,5.83,0.77
3546,5.83,0.77
3547,5.83,0.77
3548,5.83,0.78
3549,5.83,0.78
3550,5.83,0.78
3551,5.83,0.77
3552,5.83,0.78
3553,5.83,0.77
3554,5.83,0.78
3555,5.83,0.78
3556,5.83,0.78
3557,5.83,0.78
3558,5.83,0.78
3559,5.83,0.78
3560,5.83,0.78
3561,5.83,0.77
3562,5.83,0.78
3563,5.83,0.78
3564,5.83,0.77
3565,5.84,0.77
3566,5.84,0.78
3567,5.84,0.78
3568,5.84,0.78
3569,5.84,0.78
3570,5.84,0.78
3571,5.84,0.78
3572,5.84,0.78
3573,5.84,0.78
3574,5.84,0.78
3575,5.84,0.79
3576,5.84,0.78
3577,5.84,0.79
3578,5.84,0.78
3579,5.84,0.78
3580,5.84,0.79
3581,5.84,0.78
3582,5.84,0.79
3583,5.84,0.78
3584,5.84,0.79
3585,5.84,0.79
3586,5.84,0.79
3587,5.84,0.79
3588,5.84,0.78
3589,5.84,0.78
3590,5.84,0.79
3591,5.84,0.78
3592,5.84,0.79
3593,5.84,0.78
3594,5.85,0.79
3595,5.85,0.79
3596,5.85,0.78
3597,5.85,0.79
3598,5.85,0.79
3599,5.85,0.78
3600,5.85,0.79
3601,5.85,0.78
3602,5.85,0.78
3603,5.85,0.79
3604,5.85,0.78
3605,5.85,0.79
3606,5.85,0.79
3607,5.85,0.79
3608,5.85,0.79
3609,5.85,0.79
3610,5.85,0.79
3611,5.85,0.79
3612,5.85,0.79
3613,5.85,0.79
3614,5.85,0.79
3615,5.85,0.79
3616,5.85,0.79
3617,5.85,0.79
3618,5.85,0.79
3619,5.86,0.79
3620,5.86,0.79
3621,5.86,0.79
3622,5.86,0.79
3623,5.86,0.79
3624,5.86,0.79
3625,5.86,0.79
3626,5.86,0.79
3627,5.86,0.79
3628,5.86,0.79
3629,5.86,0.79
3630,5.86,0.79
3631,5.86,0.79
3632,5.86,0.79
3633,5.86,0.79
3634,5.86,0.79
3635,5.86,0.79
3636,5.86,0.79
3637,5.86,0.79
3638,5.86,0.79
3639,5.86,0.79
3640,5.86,0.79
3641,5.86,0.79
3642,5.87,0.79
3643,5.87,0.79
3644,5.87,0.79
3645,5.87,0.79
3646,5.87,0.79
3647,5.87,0.79
3648,5.87,0.79
3649,5.87,0.79
3650,5.87,0.79
3651,5.87,0.79
3652,5.87,0.79
3653,5.87,0.79
3654,5.87,0.79
3655,5.87,0.79
3656,5.87,0.79
3657,5.87,0.79
3658,5.87,0.79
3659,5.87,0.79
3660,5.87,0.79
3661,5.87,0.79
3662,5.87,0.79
3663,5.87,0.8
3664,5.87,0.8
3665,5.87,0.8
3666,5.87,0.79
3667,5.87,0.79
3668,5.87,0.79
3669,5.87,0.79
3670,5.87,0.8
3671,5.87,0.79
3672,5.87,0.79
3673,5.87,0.79
3674,5.88,0.79
3675,5.88,0.8
3676,5.88,0.8
3677,5.88,0.79
3678,5.88,0.79
3679,5.88,0.79
3680,5.88,0.79
3681,5.88,0.79
3682,5.88,0.79
3683,5.88,0.8
3684,5.88,0.8
3685,5.88,0.8
3686,5.88,0.8
3687,5.88,0.8
3688,5.88,0.8
3689,5.88,0.8
3690,5.88,0.8
3691,5.88,0.8
3692,5.88,0.8
3693,5.88,0.8
3694,5.88,0.8
3695,5.88,0.8
3696,5.88,0.8
3697,5.88,0.8
3698,5.88,0.8
3699,5.88,0.8
3700,5.88,0.8
3701,5.88,0.8
3702,5.88,0.8
3703,5.88,0.8
3704,5.88,0.8
3705,5.88,0.8
3706,5.89,0.8
3707,5.89,0.8
3708,5.89,0.8
3709,5.89,0.8
3710,5.89,0.8
3711,5.89,0.8
3712,5.89,0.8
3713,5.89,0.8
3714,5.89,0.8
3715,5.89,0.8
3716,5.89,0.8
3717,5.89,0.8
3718,5.89,0.8
3719,5.89,0.8
3720,5.89,0.8
3721,5.89,0.8
3722,5.89,0.8
3723,5.89,0.8
3724,5.89,0.8
3725,5.89,0.8
3726,5.89,0.8
3727,5.89,0.8
3728,5.89,0.8
3729,5.9,0.8
3730,5.9,0.8
3731,5.9,0.8
3732,5.9,0.8
3733,5.9,0.8
3734,5.9,0.8
3735,5.9,0.8
3736,5.9,0.8
3737,5.9,0.8
3738,5.9,0.8
3739,5.9,0.8
3740,5.9,0.8
3741,5.9,0.8
3742,5.9,0.8
3743,5.9,0.8
3744,5.9,0.8
3745,5.9,0.8
3746,5.9,0.8
3747,5.9,0.8
3748,5.9,0.8
3749,5.9,0.8
3750,5.9,0.8
3751,5.9,0.8
3752,5.9,0.8
3753,5.9,0.8
3754,5.9,0.8
3755,5.9,0.8
3756,5.9,0.8
3757,5.9,0.8
3758,5.9,0.8
3759,5.9,0.8
3760,5.9,0.8
3761,5.91,0.8
3762,5.91,0.8
3763,5.91,0.8
3764,5.91,0.8
3765,5.91,0.8
3766,5.91,0.8
3767,5.91,0.8
3768,5.91,0.81
3769,5.91,0.8
3770,5.91,0.8
3771,5.91,0.8
3772,5.91,0.8
3773,5.91,0.8
3774,5.91,0.81
3775,5.91,0.81
3776,5.91,0.81
3777,5.91,0.8
3778,5.91,0.81
3779,5.91,0.81
3780,5.91,0.81
3781,5.91,0.8
3782,5.91,0.81
3783,5.91,0.81
3784,5.91,0.81
3785,5.91,0.81
3786,5.91,0.81
3787,5.91,0.81
3788,5.91,0.81
3789,5.91,0.81
3790,5.91,0.81
3791,5.91,0.81
3792,5.91,0.81
3793,5.91,0.81
3794,5.91,0.81
3795,5.91,0.81
3796,5.91,0.81
3797,5.92,0.81
3798,5.92,0.81
3799,5.92,0.81
3800,5.92,0.81
3801,5.92,0.81
3802,5.92,0.81
3803,5.92,0.81
3804,5.92,0.81
3805,5.92,0.81
