Sample,Pose,Courant
1361,5.37,0.56
1362,5.37,0.56
1363,5.37,0.56
1364,5.37,0.56
1365,5.37,0.56
1366,5.37,0.56
1367,5.37,0.56
1368,5.37,0.56
1369,5.37,0.56
1370,5.36,0.56
1371,5.36,0.56
1372,5.36,0.56
1373,5.36,0.56
1374,5.36,0.56
1375,5.36,0.56
1376,5.35,0.56
1377,5.35,0.56
1378,5.35,0.56
1379,5.35,0.56
1380,5.35,0.56
1381,5.35,0.56
1382,5.35,0.56
1383,5.35,0.56
1384,5.35,0.56
1385,5.35,0.56
1386,5.35,0.56
1387,5.35,0.56
1388,5.35,0.56
1389,5.35,0.56
1390,5.35,0.56
1391,5.35,0.56
1392,5.35,0.56
1393,5.35,0.56
1394,5.35,0.56
1395,5.35,0.56
1396,5.35,0.56
1397,5.36,0.56
1398,5.36,0.56
1399,5.36,0.56
1400,5.36,0.56
1401,5.36,0.56
1402,5.36,0.56
1403,5.37,0.56
1404,5.37,0.56
1405,5.37,0.56
1406,5.37,0.56
1407,5.37,0.56
1408,5.37,0.56
1409,5.37,0.56
1410,5.37,0.56
1411,5.37,0.56
1412,5.37,0.56
1413,5.37,0.56
1414,5.37,0.56
1415,5.37,0.56
1416,5.37,0.56
1417,5.37,0.56
1418,5.37,0.56
1419,5.37,0.56
1420,5.37,0.56
1421,5.37,0.56
1422,5.37,0.56
1423,5.36,0.56
1424,5.36,0.56
1425,5.36,0.56
1426,5.36,0.56
1427,5.36,0.56
1428,5.36,0.56
1429,5.35,0.56
1430,5.35,0.56
1431,5.35,0.56
1432,5.35,0.56
1433,5.35,0.56
1434,5.35,0.56
1435,5.35,0.56
1436,5.35,0.56
1437,5.34,0.56
1438,5.34,0.56
1439,5.34,0.56
1440,5.34,0.56
1441,5.34,0.56
1442,5.34,0.56
1443,5.35,0.56
1444,5.35,0.56
1445,5.35,0.56
1446,5.35,0.56
1447,5.35,0.56
1448,5.35,0.56
1449,5.35,0.56
1450,5.35,0.56
1451,5.36,0.56
1452,5.36,0.56
1453,5.36,0.56
1454,5.36,0.56
1455,5.36,0.56
1456,5.36,0.56
1457,5.37,0.56
1458,5.37,0.56
1459,5.37,0.56
1460,5.37,0.56
1461,5.37,0.56
1462,5.37,0.56
1463,5.37,0.56
1464,5.37,0.56
1465,5.37,0.56
1466,5.37,0.56
1467,5.37,0.56
1468,5.37,0.56
1469,5.37,0.56
1470,5.37,0.56
1471,5.37,0.56
1472,5.37,0.56
1473,5.37,0.56
1474,5.37,0.56
1475,5.36,0.56
1476,5.36,0.56
1477,5.36,0.56
1478,5.36,0.56
1479,5.36,0.56
1480,5.36,0.56
1481,5.35,0.56
1482,5.35,0.56
1483,5.35,0.56
1484,5.35,0.56
1485,5.35,0.56
1486,5.35,0.56
1487,5.34,0.56
1488,5.34,0.56
1489,5.34,0.56
1490,5.34,0.56
1491,5.34,0.56
1492,5.34,0.56
1493,5.34,0.56
1494,5.34,0.56
1495,5.34,0.56
1496,5.34,0.56
1497,5.34,0.56
1498,5.35,0.56
1499,5.35,0.56
1500,5.35,0.56
1501,5.35,0.56
1502,5.35,0.56
1503,5.35,0.56
1504,5.35,0.56
1505,5.36,0.56
1506,5.36,0.56
1507,5.36,0.56
1508,5.36,0.56
1509,5.36,0.56
1510,5.37,0.56
1511,5.37,0.56
1512,5.37,0.56
1513,5.37,0.56
1514,5.37,0.56
1515,5.37,0.56
1516,5.37,0.56
1517,5.37,0.56
1518,5.37,0.56
1519,5.37,0.56
1520,5.37,0.56
1521,5.37,0.56
1522,5.37,0.56
1523,5.37,0.56
1524,5.37,0.56
1525,5.37,0.56
1526,5.37,0.56
1527,5.37,0.56
1528,5.37,0.56
1529,5.36,0.56
1530,5.36,0.56
1531,5.36,0.56
1532,5.36,0.56
1533,5.36,0.56
1534,5.35,0.56
1535,5.35,0.56
1536,5.35,0.56
1537,5.35,0.56
1538,5.35,0.56
1539,5.35,0.56
1540,5.35,0.56
1541,5.34,0.56
1542,5.34,0.56
1543,5.34,0.56
1544,5.34,0.56
1545,5.34,0.56
1546,5.34,0.56
1547,5.34,0.56
1548,5.34,0.56
1549,5.34,0.56
1550,5.35,0.56
1551,5.35,0.56
1552,5.35,0.56
1553,5.35,0.56
1554,5.35,0.56
1555,5.35,0.56
1556,5.35,0.56
1557,5.36,0.56
1558,5.36,0.56
1559,5.36,0.56
1560,5.36,0.56
1561,5.36,0.56
1562,5.36,0.56
1563,5.37,0.56
1564,5.37,0.56
1565,5.37,0.56
1566,5.37,0.56
1567,5.37,0.56
1568,5.37,0.56
1569,5.37,0.56
1570,5.37,0.56
1571,5.37,0.56
1572,5.37,0.56
1573,5.37,0.56
1574,5.37,0.56
1575,5.37,0.56
1576,5.37,0.56
1577,5.37,0.56
1578,5.37,0.56
1579,5.37,0.56
1580,5.37,0.56
1581,5.37,0.56
1582,5.36,0.56
1583,5.36,0.56
1584,5.36,0.56
1585,5.36,0.56
1586,5.36,0.56
1587,5.36,0.56
1588,5.35,0.56
1589,5.35,0.56
1590,5.35,0.56
1591,5.35,0.56
1592,5.35,0.56
1593,5.35,0.56
1594,5.35,0.56
1595,5.34,0.56
1596,5.34,0.56
1597,5.34,0.56
1598,5.34,0.56
1599,5.34,0.56
1600,5.34,0.56
1601,5.34,0.56
1602,5.35,0.56
1603,5.35,0.56
1604,5.35,0.56
1605,5.35,0.56
1606,5.35,0.56
1607,5.35,0.56
1608,5.35,0.56
1609,5.35,0.56
1610,5.36,0.56
1611,5.36,0.56
1612,5.36,0.56
1613,5.36,0.56
1614,5.36,0.56
1615,5.37,0.56
1616,5.37,0.56
1617,5.37,0.56
1618,5.37,0.56
1619,5.37,0.56
1620,5.37,0.56
1621,5.37,0.56
1622,5.37,0.56
1623,5.38,0.56
1624,5.38,0.56
1625,5.38,0.56
1626,5.38,0.56
1627,5.37,0.56
1628,5.37,0.56
1629,5.37,0.56
1630,5.37,0.56
1631,5.37,0.56
1632,5.37,0.56
1633,5.37,0.56
1634,5.37,0.56
1635,5.37,0.56
1636,5.36,0.56
1637,5.36,0.56
1638,5.36,0.56
1639,5.36,0.56
1640,5.36,0.56
1641,5.35,0.56
1642,5.35,0.56
1643,5.35,0.56
1644,5.35,0.56
1645,5.35,0.56
1646,5.35,0.56
1647,5.35,0.56
1648,5.34,0.56
1649,5.34,0.56
1650,5.34,0.56
1651,5.34,0.56
1652,5.34,0.56
1653,5.34,0.56
1654,5.34,0.56
1655,5.35,0.56
1656,5.35,0.56
1657,5.35,0.56
1658,5.35,0.56
1659,5.35,0.56
1660,5.35,0.56
1661,5.35,0.56
1662,5.35,0.56
1663,5.36,0.56
1664,5.36,0.56
1665,5.36,0.56
1666,5.36,0.56
1667,5.36,0.56
1668,5.37,0.56
1669,5.37,0.56
1670,5.37,0.56
1671,5.37,0.56
1672,5.37,0.56
1673,5.37,0.56
1674,5.37,0.56
1675,5.37,0.56
1676,5.38,0.56
1677,5.38,0.56
1678,5.38,0.56
1679,5.38,0.56
1680,5.37,0.56
1681,5.37,0.56
1682,5.37,0.56
1683,5.37,0.56
1684,5.37,0.56
1685,5.37,0.56
1686,5.37,0.56
1687,5.37,0.56
1688,5.36,0.56
1689,5.36,0.56
1690,5.36,0.56
1691,5.36,0.56
1692,5.36,0.56
1693,5.35,0.56
1694,5.35,0.56
1695,5.35,0.56
1696,5.35,0.56
1697,5.35,0.56
1698,5.35,0.56
1699,5.35,0.56
1700,5.34,0.56
1701,5.34,0.56
1702,5.34,0.56
1703,5.34,0.56
1704,5.34,0.56
1705,5.34,0.56
1706,5.34,0.56
1707,5.34,0.56
1708,5.34,0.56
1709,5.35,0.56
1710,5.35,0.56
1711,5.35,0.56
1712,5.35,0.56
1713,5.35,0.56
1714,5.35,0.56
1715,5.35,0.56
1716,5.36,0.56
1717,5.36,0.56
1718,5.36,0.56
1719,5.36,0.56
1720,5.36,0.56
1721,5.37,0.56
1722,5.37,0.56
1723,5.37,0.56
1724,5.37,0.56
1725,5.37,0.56
1726,5.37,0.56
1727,5.37,0.56
1728,5.38,0.56
1729,5.38,0.56
1730,5.38,0.56
1731,5.38,0.56
1732,5.38,0.56
1733,5.38,0.56
1734,5.37,0.56
1735,5.37,0.56
1736,5.37,0.56
1737,5.37,0.56
1738,5.37,0.56
1739,5.37,0.56
1740,5.37,0.56
1741,5.36,0.56
1742,5.36,0.56
1743,5.36,0.56
1744,5.36,0.56
1745,5.36,0.56
1746,5.35,0.56
1747,5.35,0.56
1748,5.35,0.56
1749,5.35,0.56
1750,5.35,0.56
1751,5.35,0.56
1752,5.34,0.56
1753,5.34,0.56
1754,5.34,0.56
1755,5.34,0.56
1756,5.34,0.56
1757,5.34,0.56
1758,5.34,0.56
1759,5.34,0.56
1760,5.34,0.56
1761,5.34,0.56
1762,5.34,0.56
1763,5.34,0.56
1764,5.35,0.56
1765,5.35,0.56
1766,5.35,0.56
1767,5.35,0.56
1768,5.35,0.56
1769,5.35,0.56
1770,5.36,0.56
1771,5.36,0.56
1772,5.36,0.56
1773,5.36,0.56
1774,5.36,0.56
1775,5.37,0.56
1776,5.37,0.56
1777,5.37,0.56
1778,5.37,0.56
1779,5.37,0.56
1780,5.37,0.56
1781,5.37,0.56
1782,5.37,0.56
1783,5.37,0.56
1784,5.37,0.56
1785,5.37,0.56
1786,5.37,0.56
1787,5.37,0.56
1788,5.37,0.56
1789,5.37,0.56
1790,5.37,0.56
1791,5.37,0.56
1792,5.37,0.56
1793,5.36,0.56
1794,5.36,0.56
1795,5.36,0.56
1796,5.36,0.56
1797,5.36,0.56
1798,5.35,0.56
1799,5.35,0.56
1800,5.35,0.56
1801,5.35,0.56
1802,5.35,0.56
1803,5.35,0.56
1804,5.34,0.56
1805,5.34,0.56
1806,5.34,0.56
1807,5.34,0.56
1808,5.34,0.56
1809,5.34,0.56
1810,5.34,0.56
1811,5.34,0.56
1812,5.34,0.56
1813,5.34,0.56
1814,5.34,0.56
1815,5.34,0.56
1816,5.34,0.56
1817,5.35,0.56
1818,5.35,0.56
1819,5.35,0.56
1820,5.35,0.56
1821,5.35,0.56
1822,5.36,0.56
1823,5.36,0.56
1824,5.36,0.56
1825,5.36,0.56
1826,5.36,0.56
1827,5.37,0.57
1828,5.37,0.56
1829,5.37,0.56
1830,5.37,0.56
1831,5.37,0.56
1832,5.37,0.56
1833,5.37,0.56
1834,5.37,0.56
1835,5.37,0.56
1836,5.37,0.56
1837,5.37,0.56
1838,5.37,0.56
1839,5.37,0.56
1840,5.37,0.56
1841,5.37,0.56
1842,5.37,0.56
1843,5.37,0.56
1844,5.37,0.56
1845,5.37,0.56
1846,5.37,0.56
1847,5.36,0.56
1848,5.36,0.56
1849,5.36,0.56
1850,5.36,0.56
1851,5.36,0.56
1852,5.35,0.56
1853,5.35,0.56
1854,5.35,0.56
1855,5.35,0.56
1856,5.35,0.56
1857,5.35,0.56
1858,5.34,0.56
1859,5.34,0.56
1860,5.34,0.56
1861,5.34,0.56
1862,5.34,0.56
1863,5.34,0.56
1864,5.34,0.56
1865,5.34,0.56
1866,5.34,0.56
1867,5.34,0.56
1868,5.34,0.56
1869,5.35,0.56
1870,5.35,0.56
1871,5.35,0.56
1872,5.35,0.56
1873,5.35,0.56
1874,5.35,0.56
1875,5.36,0.56
1876,5.36,0.56
1877,5.36,0.56
1878,5.36,0.56
1879,5.36,0.56
1880,5.37,0.56
1881,5.37,0.56
1882,5.37,0.56
1883,5.37,0.56
1884,5.37,0.56
1885,5.37,0.56
1886,5.37,0.56
1887,5.37,0.56
1888,5.37,0.56
1889,5.37,0.56
1890,5.37,0.56
1891,5.37,0.56
1892,5.37,0.56
1893,5.37,0.56
1894,5.37,0.56
1895,5.37,0.56
1896,5.37,0.56
1897,5.37,0.56
1898,5.37,0.56
1899,5.37,0.56
1900,5.36,0.56
1901,5.36,0.56
1902,5.36,0.56
1903,5.36,0.56
1904,5.36,0.56
1905,5.35,0.56
1906,5.35,0.56
1907,5.35,0.56
1908,5.35,0.56
1909,5.35,0.56
1910,5.35,0.56
1911,5.35,0.56
1912,5.34,0.56
1913,5.34,0.56
1914,5.34,0.56
1915,5.34,0.56
1916,5.34,0.56
1917,5.34,0.56
1918,5.34,0.56
1919,5.34,0.56
1920,5.35,0.56
1921,5.35,0.56
1922,5.35,0.56
1923,5.35,0.56
1924,5.35,0.56
1925,5.35,0.56
1926,5.35,0.56
1927,5.36,0.56
1928,5.36,0.56
1929,5.36,0.56
1930,5.36,0.56
1931,5.36,0.56
1932,5.36,0.56
1933,5.37,0.56
1934,5.37,0.56
1935,5.37,0.56
1936,5.37,0.56
1937,5.37,0.56
1938,5.37,0.56
1939,5.37,0.56
1940,5.37,0.56
1941,5.37,0.56
1942,5.38,0.56
1943,5.38,0.56
1944,5.37,0.56
1945,5.37,0.56
1946,5.37,0.56
1947,5.37,0.56
1948,5.37,0.56
1949,5.37,0.56
1950,5.37,0.56
1951,5.37,0.56
1952,5.37,0.56
1953,5.36,0.56
1954,5.36,0.56
1955,5.36,0.56
1956,5.36,0.56
1957,5.36,0.56
1958,5.35,0.56
1959,5.35,0.56
1960,5.35,0.56
1961,5.35,0.56
1962,5.35,0.56
1963,5.35,0.56
1964,5.35,0.56
1965,5.35,0.56
1966,5.34,0.56
1967,5.34,0.56
1968,5.34,0.56
1969,5.34,0.56
1970,5.34,0.56
1971,5.34,0.56
1972,5.35,0.56
1973,5.35,0.56
1974,5.35,0.56
1975,5.35,0.56
1976,5.35,0.56
1977,5.35,0.56
1978,5.35,0.56
1979,5.35,0.56
1980,5.36,0.56
1981,5.36,0.56
1982,5.36,0.56
1983,5.36,0.56
1984,5.36,0.56
1985,5.37,0.56
1986,5.37,0.56
1987,5.37,0.56
1988,5.37,0.56
1989,5.37,0.56
1990,5.37,0.56
1991,5.37,0.56
1992,5.37,0.56
1993,5.38,0.56
1994,5.38,0.56
1995,5.38,0.56
1996,5.38,0.56
1997,5.38,0.56
1998,5.38,0.56
1999,5.37,0.56
2000,5.37,0.56
2001,5.37,0.56
2002,5.37,0.56
2003,5.37,0.56
2004,5.37,0.56
2005,5.37,0.56
2006,5.36,0.56
2007,5.36,0.56
2008,5.36,0.56
2009,5.36,0.56
2010,5.36,0.56
2011,5.36,0.56
2012,5.35,0.56
2013,5.35,0.56
2014,5.35,0.56
2015,5.35,0.56
2016,5.35,0.56
2017,5.35,0.56
2018,5.35,0.56
2019,5.35,0.56
2020,5.34,0.56
2021,5.34,0.56
2022,5.34,0.56
2023,5.34,0.56
2024,5.34,0.56
2025,5.35,0.56
2026,5.35,0.56
2027,5.35,0.56
2028,5.35,0.56
2029,5.35,0.56
2030,5.35,0.56
2031,5.35,0.56
2032,5.35,0.56
2033,5.36,0.56
2034,5.36,0.56
2035,5.36,0.56
2036,5.36,0.56
2037,5.36,0.56
2038,5.37,0.56
2039,5.37,0.56
2040,5.37,0.56
2041,5.37,0.56
2042,5.37,0.56
2043,5.37,0.56
2044,5.37,0.56
2045,5.37,0.56
2046,5.38,0.56
2047,5.38,0.56
2048,5.38,0.56
2049,5.38,0.56
2050,5.38,0.56
2051,5.38,0.56
2052,5.37,0.56
2053,5.37,0.56
2054,5.37,0.56
2055,5.37,0.56
2056,5.37,0.56
2057,5.37,0.56
2058,5.37,0.56
2059,5.36,0.56
2060,5.36,0.56
2061,5.36,0.56
2062,5.36,0.56
2063,5.36,0.56
2064,5.36,0.56
2065,5.35,0.56
2066,5.35,0.56
2067,5.35,0.56
2068,5.35,0.56
2069,5.35,0.56
2070,5.35,0.56
2071,5.35,0.56
2072,5.35,0.56
2073,5.35,0.56
2074,5.35,0.56
2075,5.35,0.56
2076,5.35,0.56
2077,5.35,0.56
2078,5.35,0.56
2079,5.35,0.56
2080,5.35,0.56
2081,5.35,0.56
2082,5.35,0.56
2083,5.35,0.56
2084,5.35,0.56
2085,5.36,0.56
2086,5.36,0.56
2087,5.36,0.56
2088,5.36,0.56
2089,5.36,0.56
2090,5.36,0.56
2091,5.37,0.56
2092,5.37,0.56
2093,5.37,0.56
2094,5.37,0.56
2095,5.37,0.56
2096,5.37,0.56
2097,5.37,0.56
2098,5.37,0.56
2099,5.38,0.56
2100,5.38,0.56
2101,5.38,0.56
2102,5.38,0.56
2103,5.38,0.56
2104,5.38,0.56
2105,5.37,0.56
2106,5.37,0.56
2107,5.37,0.56
2108,5.37,0.56
2109,5.37,0.56
2110,5.37,0.56
2111,5.37,0.56
2112,5.36,0.56
2113,5.36,0.56
2114,5.36,0.56
2115,5.36,0.56
2116,5.36,0.56
2117,5.36,0.56
2118,5.35,0.56
2119,5.35,0.56
2120,5.35,0.56
2121,5.35,0.56
2122,5.35,0.56
2123,5.35,0.56
2124,5.35,0.56
2125,5.35,0.56
2126,5.35,0.56
2127,5.34,0.56
2128,5.34,0.56
2129,5.35,0.56
2130,5.35,0.56
2131,5.35,0.56
2132,5.35,0.56
2133,5.35,0.56
2134,5.35,0.56
2135,5.35,0.56
2136,5.35,0.56
2137,5.35,0.56
2138,5.36,0.56
2139,5.36,0.56
2140,5.36,0.56
2141,5.36,0.56
2142,5.36,0.56
2143,5.36,0.56
2144,5.37,0.56
2145,5.37,0.56
2146,5.37,0.56
2147,5.37,0.56
2148,5.37,0.56
2149,5.37,0.56
2150,5.37,0.56
2151,5.37,0.56
2152,5.38,0.56
2153,5.38,0.56
2154,5.38,0.56
2155,5.38,0.56
2156,5.38,0.56
2157,5.38,0.56
2158,5.37,0.56
2159,5.37,0.56
2160,5.37,0.56
2161,5.37,0.56
2162,5.37,0.56
2163,5.37,0.56
2164,5.37,0.56
2165,5.36,0.56
2166,5.36,0.56
2167,5.36,0.56
2168,5.36,0.56
2169,5.36,0.56
2170,5.36,0.56
2171,5.35,0.56
2172,5.35,0.56
2173,5.35,0.56
2174,5.35,0.56
2175,5.35,0.56
2176,5.35,0.56
2177,5.35,0.56
2178,5.35,0.56
2179,5.35,0.56
2180,5.35,0.56
2181,5.35,0.56
2182,5.35,0.56
2183,5.35,0.56
2184,5.35,0.56
2185,5.35,0.56
2186,5.35,0.56
2187,5.35,0.56
2188,5.35,0.56
2189,5.35,0.56
2190,5.35,0.56
2191,5.36,0.56
2192,5.36,0.56
2193,5.36,0.56
2194,5.36,0.56
2195,5.36,0.56
2196,5.37,0.56
2197,5.37,0.56
2198,5.37,0.56
2199,5.37,0.56
2200,5.37,0.56
2201,5.37,0.56
2202,5.37,0.56
2203,5.37,0.56
2204,5.38,0.56
2205,5.38,0.56
2206,5.38,0.56
2207,5.38,0.56
2208,5.38,0.56
2209,5.38,0.56
2210,5.38,0.56
2211,5.37,0.56
2212,5.37,0.56
2213,5.37,0.56
2214,5.37,0.56
2215,5.37,0.56
2216,5.37,0.56
2217,5.37,0.56
2218,5.36,0.56
2219,5.36,0.56
2220,5.36,0.56
2221,5.36,0.56
2222,5.36,0.56
2223,5.35,0.56
2224,5.35,0.56
2225,5.35,0.56
2226,5.35,0.56
2227,5.35,0.56
2228,5.35,0.56
2229,5.35,0.56
2230,5.34,0.56
2231,5.34,0.56
2232,5.34,0.56
2233,5.34,0.56
2234,5.34,0.56
2235,5.34,0.56
2236,5.34,0.56
2237,5.35,0.56
2238,5.35,0.56
2239,5.35,0.56
2240,5.35,0.56
2241,5.35,0.56
2242,5.35,0.56
2243,5.35,0.56
2244,5.36,0.56
2245,5.36,0.56
2246,5.36,0.56
2247,5.36,0.56
2248,5.36,0.56
2249,5.36,0.56
2250,5.37,0.56
2251,5.37,0.56
2252,5.37,0.56
2253,5.37,0.56
2254,5.37,0.56
2255,5.37,0.56
2256,5.37,0.56
2257,5.37,0.56
2258,5.38,0.56
2259,5.38,0.56
2260,5.38,0.56
2261,5.38,0.56
2262,5.38,0.56
2263,5.37,0.56
2264,5.37,0.56
2265,5.37,0.56
2266,5.37,0.56
2267,5.37,0.56
2268,5.37,0.56
2269,5.37,0.56
2270,5.37,0.56
2271,5.36,0.56
2272,5.36,0.56
2273,5.36,0.56
2274,5.36,0.56
2275,5.36,0.56
2276,5.36,0.56
2277,5.35,0.56
2278,5.35,0.56
2279,5.35,0.56
2280,5.35,0.56
2281,5.35,0.56
2282,5.35,0.56
2283,5.35,0.56
2284,5.35,0.56
2285,5.35,0.56
2286,5.35,0.56
2287,5.35,0.56
2288,5.35,0.56
2289,5.35,0.56
2290,5.35,0.56
2291,5.35,0.56
2292,5.35,0.56
2293,5.35,0.56
2294,5.35,0.56
2295,5.35,0.56
2296,5.35,0.56
2297,5.36,0.56
2298,5.36,0.56
2299,5.36,0.56
2300,5.36,0.56
2301,5.36,0.56
2302,5.36,0.56
2303,5.37,0.56
2304,5.37,0.56
2305,5.37,0.56
2306,5.37,0.56
2307,5.37,0.56
2308,5.37,0.56
2309,5.37,0.56
2310,5.38,0.56
2311,5.38,0.56
2312,5.38,0.56
2313,5.38,0.56
2314,5.38,0.56
2315,5.38,0.56
2316,5.37,0.56
2317,5.37,0.56
2318,5.37,0.56
2319,5.37,0.56
2320,5.37,0.56
2321,5.37,0.56
2322,5.37,0.56
2323,5.37,0.56
2324,5.36,0.56
2325,5.36,0.56
2326,5.36,0.56
2327,5.36,0.56
2328,5.36,0.56
2329,5.36,0.56
2330,5.35,0.56
2331,5.35,0.56
2332,5.35,0.56
2333,5.35,0.56
2334,5.35,0.56
2335,5.35,0.56
2336,5.35,0.56
2337,5.35,0.56
2338,5.35,0.56
2339,5.35,0.56
2340,5.35,0.56
2341,5.35,0.56
2342,5.35,0.56
2343,5.35,0.56
2344,5.35,0.56
2345,5.35,0.56
2346,5.35,0.56
2347,5.35,0.56
2348,5.35,0.56
2349,5.35,0.56
2350,5.36,0.56
2351,5.36,0.56
2352,5.36,0.56
2353,5.36,0.56
2354,5.36,0.56
2355,5.37,0.56
2356,5.37,0.56
2357,5.37,0.56
2358,5.37,0.56
2359,5.37,0.56
2360,5.37,0.56
2361,5.37,0.56
2362,5.37,0.56
2363,5.37,0.56
2364,5.38,0.56
2365,5.38,0.56
2366,5.38,0.56
2367,5.37,0.56
2368,5.37,0.56
2369,5.37,0.56
2370,5.37,0.56
2371,5.37,0.56
2372,5.37,0.56
2373,5.37,0.56
2374,5.37,0.56
2375,5.37,0.56
2376,5.36,0.56
2377,5.36,0.56
2378,5.36,0.56
2379,5.36,0.56
2380,5.36,0.56
2381,5.36,0.56
2382,5.35,0.56
2383,5.35,0.56
2384,5.35,0.56
2385,5.35,0.56
2386,5.35,0.56
2387,5.35,0.56
2388,5.35,0.56
2389,5.35,0.56
2390,5.34,0.56
2391,5.34,0.56
2392,5.34,0.56
2393,5.34,0.56
2394,5.35,0.56
2395,5.35,0.56
2396,5.35,0.56
2397,5.35,0.56
2398,5.35,0.56
2399,5.35,0.56
2400,5.35,0.56
2401,5.35,0.56
2402,5.35,0.56
2403,5.36,0.56
2404,5.36,0.57
2405,5.36,0.56
2406,5.36,0.56
2407,5.36,0.56
2408,5.36,0.56
2409,5.37,0.56
2410,5.37,0.56
2411,5.37,0.56
2412,5.37,0.56
2413,5.37,0.56
2414,5.37,0.56
2415,5.37,0.56
2416,5.37,0.56
2417,5.38,0.56
2418,5.38,0.56
2419,5.38,0.56
2420,5.38,0.56
2421,5.38,0.56
2422,5.37,0.56
2423,5.37,0.56
2424,5.37,0.56
2425,5.37,0.56
2426,5.37,0.56
2427,5.37,0.56
2428,5.37,0.56
2429,5.37,0.56
2430,5.36,0.56
2431,5.36,0.56
2432,5.36,0.56
2433,5.36,0.56
2434,5.36,0.56
2435,5.35,0.56
2436,5.35,0.56
2437,5.35,0.56
2438,5.35,0.56
2439,5.35,0.56
2440,5.35,0.56
2441,5.35,0.56
2442,5.35,0.56
2443,5.35,0.56
2444,5.35,0.56
2445,5.35,0.56
2446,5.35,0.56
2447,5.35,0.56
2448,5.35,0.56
2449,5.35,0.56
2450,5.35,0.56
2451,5.35,0.56
2452,5.35,0.56
2453,5.35,0.56
2454,5.35,0.56
2455,5.36,0.56
2456,5.36,0.56
2457,5.36,0.56
2458,5.36,0.56
2459,5.36,0.56
2460,5.36,0.56
2461,5.37,0.56
2462,5.37,0.56
2463,5.37,0.56
2464,5.37,0.56
2465,5.37,0.56
2466,5.37,0.56
2467,5.37,0.56
2468,5.37,0.56
2469,5.37,0.56
2470,5.38,0.56
2471,5.38,0.56
2472,5.38,0.56
2473,5.38,0.56
2474,5.37,0.56
2475,5.37,0.56
2476,5.37,0.56
2477,5.37,0.56
2478,5.37,0.56
2479,5.37,0.56
2480,5.37,0.56
2481,5.37,0.56
2482,5.36,0.56
2483,5.36,0.56
2484,5.36,0.56
2485,5.36,0.56
2486,5.36,0.56
2487,5.36,0.56
2488,5.35,0.56
2489,5.35,0.56
2490,5.35,0.56
2491,5.35,0.56
2492,5.35,0.56
2493,5.35,0.56
2494,5.35,0.56
2495,5.35,0.56
2496,5.35,0.56
2497,5.35,0.56
2498,5.35,0.56
2499,5.35,0.56
2500,5.35,0.56
2501,5.35,0.56
2502,5.35,0.56
2503,5.35,0.56
2504,5.35,0.56
2505,5.35,0.56
2506,5.35,0.56
2507,5.35,0.56
2508,5.36,0.56
2509,5.36,0.56
2510,5.36,0.56
2511,5.36,0.56
2512,5.36,0.56
2513,5.36,0.56
2514,5.37,0.56
2515,5.37,0.56
2516,5.37,0.56
2517,5.37,0.56
2518,5.37,0.56
2519,5.37,0.56
2520,5.37,0.56
2521,5.37,0.56
2522,5.38,0.56
2523,5.38,0.56
2524,5.38,0.56
2525,5.38,0.56
2526,5.38,0.56
2527,5.38,0.56
2528,5.37,0.56
2529,5.37,0.56
2530,5.37,0.56
2531,5.37,0.56
2532,5.37,0.56
2533,5.37,0.56
2534,5.37,0.56
2535,5.36,0.56
2536,5.36,0.56
2537,5.36,0.56
2538,5.36,0.56
2539,5.36,0.56
2540,5.36,0.56
2541,5.35,0.56
2542,5.35,0.56
2543,5.35,0.56
2544,5.35,0.56
2545,5.35,0.56
2546,5.35,0.56
2547,5.35,0.56
2548,5.35,0.56
2549,5.34,0.56
2550,5.34,0.56
2551,5.35,0.56
2552,5.35,0.56
2553,5.35,0.56
2554,5.35,0.56
2555,5.35,0.56
2556,5.35,0.56
2557,5.35,0.56
2558,5.35,0.56
2559,5.35,0.56
2560,5.35,0.56
2561,5.36,0.56
2562,5.36,0.56
2563,5.36,0.56
2564,5.36,0.56
2565,5.36,0.56
2566,5.36,0.56
2567,5.37,0.56
2568,5.37,0.56
2569,5.37,0.56
2570,5.37,0.56
2571,5.37,0.56
2572,5.37,0.56
2573,5.37,0.56
2574,5.37,0.56
2575,5.38,0.56
2576,5.38,0.56
2577,5.38,0.56
2578,5.38,0.56
2579,5.38,0.56
2580,5.37,0.56
2581,5.37,0.56
2582,5.37,0.56
2583,5.37,0.56
2584,5.37,0.56
2585,5.37,0.56
2586,5.37,0.56
2587,5.37,0.56
2588,5.36,0.56
2589,5.36,0.56
2590,5.36,0.56
2591,5.36,0.56
2592,5.36,0.56
2593,5.36,0.56
2594,5.35,0.56
2595,5.35,0.56
2596,5.35,0.56
2597,5.35,0.56
2598,5.35,0.56
2599,5.35,0.56
2600,5.35,0.56
2601,5.35,0.56
2602,5.34,0.56
2603,5.34,0.56
2604,5.34,0.56
2605,5.34,0.56
2606,5.34,0.56
2607,5.35,0.56
2608,5.35,0.56
2609,5.35,0.56
2610,5.35,0.56
2611,5.35,0.56
2612,5.35,0.56
2613,5.35,0.56
2614,5.35,0.56
2615,5.36,0.56
2616,5.36,0.56
2617,5.36,0.56
2618,5.36,0.56
2619,5.36,0.56
2620,5.36,0.56
2621,5.37,0.56
2622,5.37,0.56
2623,5.37,0.56
2624,5.37,0.56
2625,5.37,0.56
2626,5.37,0.56
2627,5.37,0.56
2628,5.37,0.56
2629,5.37,0.56
2630,5.37,0.56
2631,5.37,0.56
