Sample,Pose,Courant
2540,6.36,0.39
2541,6.36,0.39
2542,6.36,0.39
2543,6.35,0.39
2544,6.35,0.39
2545,6.35,0.39
2546,6.34,0.39
2547,6.34,0.39
2548,6.34,0.39
2549,6.33,0.39
2550,6.33,0.39
2551,6.32,0.39
2552,6.32,0.39
2553,6.32,0.39
2554,6.32,0.39
2555,6.31,0.38
2556,6.31,0.38
2557,6.31,0.38
2558,6.31,0.38
2559,6.31,0.38
2560,6.31,0.38
2561,6.31,0.39
2562,6.31,0.38
2563,6.32,0.38
2564,6.32,0.38
2565,6.32,0.38
2566,6.33,0.38
2567,6.33,0.38
2568,6.33,0.39
2569,6.34,0.39
2570,6.34,0.39
2571,6.34,0.39
2572,6.35,0.39
2573,6.35,0.39
2574,6.35,0.39
2575,6.36,0.39
2576,6.36,0.39
2577,6.36,0.39
2578,6.37,0.39
2579,6.37,0.39
2580,6.37,0.39
2581,6.37,0.39
2582,6.37,0.39
2583,6.37,0.39
2584,6.37,0.39
2585,6.37,0.39
2586,6.36,0.39
2587,6.36,0.39
2588,6.36,0.39
2589,6.36,0.39
2590,6.35,0.39
2591,6.35,0.39
2592,6.35,0.39
2593,6.34,0.39
2594,6.34,0.39
2595,6.34,0.39
2596,6.33,0.39
2597,6.33,0.39
2598,6.33,0.39
2599,6.33,0.39
2600,6.32,0.39
2601,6.32,0.39
2602,6.32,0.39
2603,6.32,0.39
2604,6.32,0.39
2605,6.32,0.39
2606,6.32,0.39
2607,6.32,0.39
2608,6.32,0.39
2609,6.33,0.39
2610,6.33,0.39
2611,6.33,0.39
2612,6.33,0.39
2613,6.34,0.39
2614,6.34,0.39
2615,6.35,0.39
2616,6.35,0.39
2617,6.35,0.39
2618,6.36,0.39
2619,6.36,0.39
2620,6.36,0.39
2621,6.37,0.39
2622,6.37,0.39
2623,6.37,0.39
2624,6.37,0.39
2625,6.37,0.39
2626,6.38,0.39
2627,6.38,0.39
2628,6.38,0.39
2629,6.38,0.39
2630,6.38,0.39
2631,6.37,0.39
2632,6.37,0.39
2633,6.37,0.39
2634,6.37,0.39
2635,6.37,0.39
2636,6.36,0.39
2637,6.36,0.39
2638,6.36,0.39
2639,6.35,0.39
2640,6.35,0.39
2641,6.35,0.39
2642,6.34,0.39
2643,6.34,0.39
2644,6.34,0.39
2645,6.34,0.39
2646,6.34,0.39
2647,6.33,0.39
2648,6.33,0.39
2649,6.33,0.39
2650,6.33,0.39
2651,6.33,0.39
2652,6.33,0.39
2653,6.33,0.39
2654,6.34,0.39
2655,6.34,0.39
2656,6.34,0.39
2657,6.34,0.39
2658,6.34,0.39
2659,6.35,0.39
2660,6.35,0.39
2661,6.35,0.39
2662,6.36,0.39
2663,6.36,0.39
2664,6.36,0.39
2665,6.37,0.39
2666,6.37,0.39
2667,6.37,0.39
2668,6.37,0.39
2669,6.38,0.39
2670,6.38,0.39
2671,6.38,0.39
2672,6.38,0.39
2673,6.38,0.39
2674,6.38,0.39
2675,6.38,0.39
2676,6.38,0.39
2677,6.38,0.39
2678,6.38,0.39
2679,6.37,0.39
2680,6.37,0.39
2681,6.37,0.39
2682,6.37,0.39
2683,6.36,0.39
2684,6.36,0.39
2685,6.36,0.39
2686,6.36,0.39
2687,6.35,0.39
2688,6.35,0.39
2689,6.35,0.39
2690,6.35,0.39
2691,6.34,0.39
2692,6.34,0.39
2693,6.34,0.39
2694,6.34,0.39
2695,6.34,0.39
2696,6.34,0.39
2697,6.34,0.39
2698,6.34,0.39
2699,6.34,0.39
2700,6.34,0.39
2701,6.34,0.39
2702,6.34,0.39
2703,6.35,0.39
2704,6.35,0.39
2705,6.35,0.39
2706,6.35,0.39
2707,6.36,0.39
2708,6.36,0.39
2709,6.36,0.39
2710,6.37,0.39
2711,6.37,0.39
2712,6.37,0.39
2713,6.37,0.39
2714,6.37,0.39
2715,6.38,0.39
2716,6.38,0.39
2717,6.38,0.39
2718,6.38,0.39
2719,6.38,0.39
2720,6.38,0.39
2721,6.38,0.39
2722,6.38,0.39
2723,6.38,0.39
2724,6.37,0.39
2725,6.37,0.39
2726,6.37,0.39
2727,6.37,0.39
2728,6.37,0.39
2729,6.36,0.39
2730,6.36,0.39
2731,6.36,0.39
2732,6.36,0.39
2733,6.35,0.39
2734,6.35,0.39
2735,6.35,0.39
2736,6.35,0.39
2737,6.35,0.39
2738,6.34,0.39
2739,6.34,0.39
2740,6.34,0.39
2741,6.34,0.39
2742,6.34,0.39
2743,6.34,0.39
2744,6.34,0.39
2745,6.34,0.39
2746,6.34,0.39
2747,6.35,0.39
2748,6.35,0.39
2749,6.35,0.39
2750,6.35,0.39
2751,6.35,0.39
2752,6.36,0.39
2753,6.36,0.39
2754,6.36,0.4
2755,6.36,0.4
2756,6.37,0.4
2757,6.37,0.4
2758,6.37,0.39
2759,6.37,0.39
2760,6.38,0.39
2761,6.38,0.4
2762,6.38,0.39
2763,6.38,0.39
2764,6.38,0.39
2765,6.38,0.39
2766,6.38,0.39
2767,6.38,0.4
2768,6.38,0.39
2769,6.38,0.39
2770,6.38,0.39
2771,6.38,0.39
2772,6.37,0.39
2773,6.37,0.39
2774,6.37,0.39
2775,6.37,0.39
2776,6.37,0.39
2777,6.36,0.39
2778,6.36,0.39
2779,6.36,0.39
2780,6.36,0.39
2781,6.35,0.39
2782,6.35,0.39
2783,6.35,0.39
2784,6.35,0.39
2785,6.35,0.39
2786,6.35,0.39
2787,6.35,0.39
2788,6.35,0.39
2789,6.35,0.39
2790,6.35,0.39
2791,6.35,0.39
2792,6.35,0.39
2793,6.35,0.39
2794,6.35,0.4
2795,6.35,0.39
2796,6.35,0.39
2797,6.36,0.39
2798,6.36,0.4
2799,6.36,0.4
2800,6.36,0.39
2801,6.37,0.39
2802,6.37,0.39
2803,6.37,0.39
2804,6.37,0.39
2805,6.37,0.39
2806,6.38,0.39
2807,6.38,0.39
2808,6.38,0.39
2809,6.38,0.39
2810,6.38,0.39
2811,6.38,0.39
2812,6.38,0.39
2813,6.38,0.39
2814,6.38,0.39
2815,6.38,0.39
2816,6.38,0.39
2817,6.38,0.39
2818,6.38,0.39
2819,6.38,0.39
2820,6.37,0.39
2821,6.37,0.39
2822,6.37,0.39
2823,6.37,0.39
2824,6.36,0.39
2825,6.36,0.39
2826,6.36,0.39
2827,6.36,0.39
2828,6.36,0.39
2829,6.35,0.39
2830,6.35,0.39
2831,6.35,0.39
2832,6.35,0.39
2833,6.35,0.39
2834,6.35,0.39
2835,6.35,0.39
2836,6.35,0.39
2837,6.35,0.39
2838,6.35,0.39
2839,6.35,0.39
2840,6.35,0.39
2841,6.35,0.39
2842,6.35,0.39
2843,6.36,0.39
2844,6.36,0.39
2845,6.36,0.39
2846,6.36,0.39
2847,6.36,0.39
2848,6.37,0.39
2849,6.37,0.39
2850,6.37,0.39
2851,6.37,0.39
2852,6.37,0.39
2853,6.38,0.39
2854,6.38,0.39
2855,6.38,0.39
2856,6.38,0.39
2857,6.38,0.39
2858,6.38,0.39
2859,6.38,0.39
2860,6.38,0.39
2861,6.38,0.39
2862,6.38,0.39
2863,6.38,0.39
2864,6.37,0.39
2865,6.37,0.39
2866,6.37,0.39
2867,6.37,0.39
2868,6.37,0.39
2869,6.36,0.39
2870,6.36,0.39
2871,6.36,0.39
2872,6.36,0.39
2873,6.36,0.39
2874,6.35,0.39
2875,6.35,0.39
2876,6.35,0.39
2877,6.35,0.39
2878,6.35,0.39
2879,6.35,0.39
2880,6.35,0.39
2881,6.35,0.39
2882,6.35,0.39
2883,6.35,0.39
2884,6.35,0.39
2885,6.35,0.39
2886,6.35,0.39
2887,6.35,0.39
2888,6.35,0.39
2889,6.36,0.39
2890,6.36,0.39
2891,6.36,0.39
2892,6.36,0.39
2893,6.36,0.39
2894,6.37,0.39
2895,6.37,0.39
2896,6.37,0.39
2897,6.37,0.39
2898,6.37,0.39
2899,6.37,0.39
2900,6.37,0.39
2901,6.37,0.39
2902,6.38,0.39
2903,6.38,0.39
2904,6.38,0.39
2905,6.38,0.39
2906,6.38,0.39
2907,6.37,0.39
2908,6.37,0.39
2909,6.37,0.39
2910,6.37,0.39
2911,6.37,0.39
2912,6.37,0.39
2913,6.37,0.39
2914,6.37,0.39
2915,6.36,0.39
2916,6.36,0.39
2917,6.36,0.39
2918,6.36,0.39
2919,6.36,0.39
2920,6.36,0.39
2921,6.35,0.39
2922,6.35,0.39
2923,6.35,0.39
2924,6.35,0.39
2925,6.35,0.39
2926,6.35,0.39
2927,6.35,0.39
2928,6.35,0.39
2929,6.35,0.39
2930,6.35,0.39
2931,6.35,0.39
2932,6.35,0.39
2933,6.35,0.39
2934,6.36,0.39
2935,6.36,0.39
2936,6.36,0.39
2937,6.36,0.39
2938,6.36,0.39
2939,6.36,0.39
2940,6.37,0.39
2941,6.37,0.39
2942,6.37,0.39
2943,6.37,0.39
2944,6.37,0.39
2945,6.37,0.39
2946,6.37,0.39
2947,6.37,0.39
2948,6.37,0.39
2949,6.37,0.39
2950,6.37,0.39
2951,6.37,0.39
2952,6.37,0.39
2953,6.37,0.39
2954,6.37,0.39
2955,6.37,0.39
2956,6.37,0.39
2957,6.37,0.39
2958,6.37,0.39
2959,6.37,0.39
2960,6.36,0.39
2961,6.36,0.39
2962,6.36,0.39
2963,6.36,0.39
2964,6.36,0.39
2965,6.36,0.39
2966,6.36,0.39
2967,6.35,0.39
2968,6.35,0.39
2969,6.35,0.39
2970,6.35,0.39
2971,6.35,0.39
2972,6.35,0.39
2973,6.35,0.39
2974,6.35,0.39
2975,6.35,0.39
2976,6.35,0.39
2977,6.35,0.39
2978,6.35,0.39
2979,6.36,0.39
2980,6.36,0.39
2981,6.36,0.39
2982,6.36,0.39
2983,6.36,0.39
2984,6.36,0.39
2985,6.36,0.39
2986,6.37,0.39
2987,6.37,0.39
2988,6.37,0.39
2989,6.37,0.39
2990,6.37,0.39
2991,6.37,0.39
2992,6.37,0.39
2993,6.37,0.39
2994,6.37,0.39
2995,6.37,0.39
2996,6.37,0.39
2997,6.37,0.39
2998,6.37,0.39
2999,6.37,0.39
3000,6.37,0.38
3001,6.37,0.39
3002,6.37,0.39
3003,6.37,0.38
3004,6.36,0.39
3005,6.36,0.39
3006,6.36,0.39
3007,6.36,0.39
3008,6.36,0.39
3009,6.36,0.39
3010,6.35,0.39
3011,6.35,0.39
3012,6.35,0.39
3013,6.35,0.38
3014,6.35,0.39
3015,6.35,0.39
3016,6.35,0.39
3017,6.35,0.39
3018,6.35,0.38
3019,6.35,0.38
3020,6.35,0.39
3021,6.35,0.39
3022,6.35,0.39
3023,6.35,0.39
3024,6.35,0.39
3025,6.35,0.38
3026,6.35,0.38
3027,6.35,0.39
3028,6.35,0.39
3029,6.35,0.39
3030,6.36,0.38
3031,6.36,0.39
3032,6.36,0.39
3033,6.36,0.39
3034,6.36,0.39
3035,6.36,0.38
3036,6.36,0.39
3037,6.36,0.39
3038,6.36,0.39
3039,6.36,0.39
3040,6.37,0.38
3041,6.37,0.39
3042,6.37,0.39
3043,6.37,0.39
3044,6.37,0.39
3045,6.36,0.39
3046,6.36,0.39
3047,6.36,0.39
3048,6.36,0.38
3049,6.36,0.39
3050,6.36,0.38
3051,6.36,0.39
3052,6.36,0.39
3053,6.35,0.39
3054,6.35,0.39
3055,6.35,0.39
3056,6.35,0.38
3057,6.35,0.39
3058,6.35,0.38
3059,6.35,0.39
3060,6.35,0.38
3061,6.35,0.38
3062,6.34,0.38
3063,6.34,0.39
3064,6.34,0.39
3065,6.34,0.38
3066,6.34,0.38
3067,6.35,0.38
3068,6.35,0.38
3069,6.35,0.39
3070,6.35,0.38
3071,6.35,0.38
3072,6.35,0.38
3073,6.35,0.38
3074,6.35,0.38
3075,6.35,0.38
3076,6.35,0.38
3077,6.36,0.38
3078,6.36,0.38
3079,6.36,0.38
3080,6.36,0.38
3081,6.36,0.38
3082,6.36,0.38
3083,6.36,0.38
3084,6.36,0.38
3085,6.36,0.38
3086,6.36,0.38
3087,6.36,0.38
3088,6.36,0.38
3089,6.36,0.38
3090,6.36,0.38
3091,6.36,0.38
3092,6.36,0.38
3093,6.36,0.38
3094,6.36,0.38
3095,6.35,0.37
3096,6.35,0.38
3097,6.35,0.38
3098,6.35,0.38
3099,6.35,0.38
3100,6.35,0.38
3101,6.34,0.37
3102,6.34,0.37
3103,6.34,0.38
3104,6.34,0.38
3105,6.34,0.37
3106,6.34,0.37
3107,6.34,0.38
3108,6.34,0.38
3109,6.34,0.38
3110,6.34,0.38
3111,6.34,0.38
3112,6.34,0.37
3113,6.34,0.38
3114,6.34,0.38
3115,6.34,0.37
3116,6.34,0.37
3117,6.34,0.38
3118,6.34,0.38
3119,6.34,0.38
3120,6.34,0.38
3121,6.34,0.38
3122,6.35,0.38
3123,6.35,0.38
3124,6.35,0.38
3125,6.35,0.38
3126,6.35,0.38
3127,6.35,0.38
3128,6.35,0.38
3129,6.35,0.38
3130,6.35,0.38
3131,6.35,0.38
3132,6.35,0.38
3133,6.35,0.38
3134,6.35,0.37
3135,6.35,0.37
3136,6.35,0.37
3137,6.35,0.38
3138,6.35,0.37
3139,6.35,0.37
3140,6.35,0.38
3141,6.35,0.37
3142,6.35,0.37
3143,6.34,0.37
3144,6.34,0.37
3145,6.34,0.37
3146,6.34,0.37
3147,6.34,0.37
3148,6.34,0.37
3149,6.34,0.37
3150,6.33,0.37
3151,6.33,0.37
3152,6.33,0.37
3153,6.33,0.37
3154,6.33,0.37
3155,6.33,0.37
3156,6.33,0.37
3157,6.33,0.37
3158,6.33,0.37
3159,6.33,0.37
3160,6.33,0.37
3161,6.33,0.37
3162,6.33,0.37
3163,6.33,0.37
3164,6.33,0.37
3165,6.33,0.37
3166,6.33,0.37
3167,6.34,0.37
3168,6.34,0.37
3169,6.34,0.37
3170,6.34,0.37
3171,6.34,0.37
3172,6.34,0.37
3173,6.34,0.37
3174,6.34,0.37
3175,6.34,0.37
3176,6.34,0.37
3177,6.34,0.37
3178,6.34,0.37
3179,6.34,0.37
3180,6.34,0.37
3181,6.34,0.37
3182,6.34,0.37
3183,6.34,0.37
3184,6.34,0.37
3185,6.34,0.37
3186,6.34,0.37
3187,6.34,0.37
3188,6.34,0.37
3189,6.33,0.37
3190,6.33,0.37
3191,6.33,0.37
3192,6.33,0.37
3193,6.33,0.37
3194,6.33,0.37
3195,6.33,0.37
3196,6.33,0.37
3197,6.33,0.37
3198,6.33,0.37
3199,6.32,0.37
3200,6.32,0.37
3201,6.32,0.37
3202,6.32,0.37
3203,6.32,0.37
3204,6.32,0.37
3205,6.32,0.37
3206,6.32,0.37
3207,6.32,0.37
3208,6.32,0.37
3209,6.32,0.37
3210,6.32,0.37
3211,6.33,0.37
3212,6.33,0.37
3213,6.33,0.37
3214,6.33,0.37
3215,6.33,0.37
3216,6.33,0.37
3217,6.33,0.37
3218,6.33,0.37
3219,6.33,0.37
3220,6.33,0.37
3221,6.33,0.37
3222,6.33,0.37
3223,6.33,0.37
3224,6.33,0.37
3225,6.33,0.37
3226,6.33,0.37
3227,6.33,0.37
3228,6.33,0.37
3229,6.33,0.37
3230,6.33,0.37
3231,6.33,0.37
3232,6.33,0.37
3233,6.33,0.37
3234,6.32,0.37
3235,6.32,0.37
3236,6.32,0.37
3237,6.32,0.37
3238,6.32,0.36
3239,6.32,0.37
3240,6.32,0.37
3241,6.32,0.37
3242,6.32,0.37
3243,6.32,0.37
3244,6.32,0.36
3245,6.32,0.37
3246,6.32,0.36
3247,6.31,0.36
3248,6.31,0.36
3249,6.31,0.36
3250,6.31,0.37
3251,6.31,0.36
3252,6.32,0.36
3253,6.32,0.37
3254,6.32,0.36
3255,6.32,0.36
3256,6.32,0.36
3257,6.32,0.36
3258,6.32,0.36
3259,6.32,0.36
3260,6.32,0.36
3261,6.32,0.36
3262,6.32,0.36
3263,6.32,0.36
3264,6.32,0.36
3265,6.32,0.36
3266,6.32,0.36
3267,6.32,0.36
3268,6.32,0.36
3269,6.32,0.36
3270,6.32,0.36
3271,6.32,0.36
3272,6.32,0.37
3273,6.32,0.36
3274,6.32,0.36
3275,6.32,0.36
3276,6.32,0.36
3277,6.31,0.36
3278,6.31,0.36
3279,6.31,0.36
3280,6.31,0.36
3281,6.31,0.36
3282,6.31,0.36
3283,6.31,0.36
3284,6.31,0.36
3285,6.31,0.36
3286,6.31,0.36
3287,6.31,0.36
3288,6.31,0.36
3289,6.31,0.36
3290,6.31,0.36
3291,6.3,0.36
3292,6.3,0.36
3293,6.3,0.36
3294,6.3,0.36
3295,6.31,0.36
3296,6.31,0.36
3297,6.31,0.36
3298,6.31,0.36
3299,6.31,0.36
3300,6.31,0.36
3301,6.31,0.36
3302,6.31,0.36
3303,6.31,0.36
3304,6.31,0.36
3305,6.31,0.36
3306,6.31,0.36
3307,6.31,0.36
3308,6.31,0.36
3309,6.31,0.36
3310,6.31,0.36
3311,6.31,0.36
3312,6.31,0.36
3313,6.31,0.36
3314,6.31,0.36
3315,6.31,0.36
3316,6.31,0.36
3317,6.3,0.36
3318,6.3,0.36
3319,6.3,0.35
3320,6.3,0.36
3321,6.3,0.36
3322,6.3,0.36
3323,6.3,0.36
3324,6.3,0.36
3325,6.3,0.36
3326,6.3,0.36
3327,6.3,0.36
3328,6.29,0.36
3329,6.29,0.36
3330,6.29,0.36
3331,6.29,0.36
3332,6.29,0.36
3333,6.29,0.36
3334,6.29,0.35
3335,6.29,0.35
3336,6.29,0.36
3337,6.29,0.35
3338,6.29,0.35
3339,6.29,0.35
3340,6.29,0.36
3341,6.29,0.35
3342,6.29,0.35
3343,6.29,0.35
3344,6.29,0.35
3345,6.29,0.35
3346,6.29,0.35
3347,6.29,0.35
3348,6.3,0.35
3349,6.3,0.35
3350,6.3,0.35
3351,6.3,0.35
3352,6.3,0.35
3353,6.29,0.35
3354,6.29,0.36
3355,6.29,0.35
3356,6.29,0.35
3357,6.29,0.35
3358,6.29,0.35
3359,6.29,0.35
3360,6.29,0.35
3361,6.29,0.35
3362,6.29,0.35
3363,6.29,0.35
3364,6.29,0.35
3365,6.29,0.35
3366,6.29,0.35
3367,6.28,0.35
3368,6.28,0.35
3369,6.28,0.35
3370,6.28,0.35
3371,6.28,0.35
3372,6.28,0.35
3373,6.28,0.35
3374,6.28,0.35
3375,6.28,0.35
3376,6.28,0.35
3377,6.28,0.34
3378,6.28,0.34
3379,6.28,0.34
3380,6.28,0.34
3381,6.28,0.34
3382,6.28,0.34
3383,6.28,0.34
3384,6.28,0.34
3385,6.28,0.34
3386,6.28,0.34
3387,6.28,0.34
3388,6.28,0.35
3389,6.28,0.34
3390,6.28,0.34
3391,6.28,0.34
3392,6.28,0.34
3393,6.28,0.34
3394,6.28,0.34
3395,6.28,0.35
3396,6.28,0.34
3397,6.28,0.34
3398,6.28,0.34
3399,6.28,0.34
3400,6.28,0.34
3401,6.28,0.35
3402,6.28,0.34
3403,6.28,0.34
3404,6.28,0.34
3405,6.28,0.34
3406,6.27,0.34
3407,6.27,0.34
3408,6.27,0.35
3409,6.27,0.34
3410,6.27,0.34
3411,6.27,0.34
3412,6.27,0.34
3413,6.27,0.34
3414,6.27,0.34
3415,6.27,0.34
3416,6.27,0.34
3417,6.27,0.34
3418,6.27,0.34
3419,6.27,0.34
3420,6.27,0.34
3421,6.27,0.34
3422,6.27,0.34
3423,6.27,0.34
3424,6.27,0.34
3425,6.27,0.34
3426,6.27,0.34
3427,6.27,0.34
3428,6.27,0.34
3429,6.27,0.34
3430,6.27,0.34
3431,6.27,0.34
3432,6.27,0.34
3433,6.27,0.34
3434,6.27,0.34
3435,6.27,0.34
3436,6.27,0.34
3437,6.27,0.34
3438,6.27,0.34
3439,6.26,0.34
3440,6.26,0.34
3441,6.26,0.34
3442,6.26,0.34
3443,6.26,0.34
3444,6.26,0.34
3445,6.26,0.34
3446,6.26,0.34
3447,6.26,0.34
3448,6.26,0.34
3449,6.26,0.34
3450,6.26,0.34
3451,6.26,0.34
3452,6.26,0.34
3453,6.26,0.34
3454,6.25,0.33
3455,6.25,0.34
3456,6.25,0.34
3457,6.25,0.33
3458,6.25,0.33
3459,6.25,0.33
3460,6.25,0.33
3461,6.25,0.34
3462,6.25,0.33
3463,6.25,0.33
3464,6.25,0.34
3465,6.25,0.33
3466,6.25,0.33
3467,6.25,0.33
3468,6.25,0.33
3469,6.25,0.33
3470,6.25,0.33
3471,6.25,0.33
3472,6.25,0.34
3473,6.25,0.33
3474,6.25,0.33
3475,6.25,0.34
3476,6.25,0.33
3477,6.25,0.34
3478,6.25,0.33
3479,6.25,0.33
3480,6.25,0.33
3481,6.25,0.34
3482,6.25,0.33
3483,6.25,0.33
3484,6.25,0.33
3485,6.25,0.33
3486,6.25,0.33
3487,6.25,0.33
3488,6.25,0.33
3489,6.24,0.33
3490,6.24,0.33
3491,6.24,0.33
3492,6.24,0.32
3493,6.24,0.33
3494,6.24,0.33
3495,6.24,0.33
3496,6.24,0.33
3497,6.24,0.33
3498,6.24,0.32
3499,6.24,0.33
3500,6.24,0.32
3501,6.24,0.33
3502,6.24,0.32
3503,6.24,0.32
3504,6.24,0.32
3505,6.24,0.32
3506,6.24,0.33
3507,6.23,0.32
3508,6.23,0.33
3509,6.23,0.33
3510,6.23,0.32
3511,6.23,0.32
3512,6.23,0.33
3513,6.23,0.33
3514,6.23,0.33
3515,6.23,0.33
3516,6.23,0.32
3517,6.23,0.33
3518,6.23,0.32
3519,6.23,0.32
3520,6.23,0.33
3521,6.23,0.32
3522,6.23,0.32
3523,6.23,0.32
3524,6.23,0.32
3525,6.23,0.32
3526,6.23,0.32
3527,6.23,0.32
3528,6.23,0.32
3529,6.23,0.32
3530,6.23,0.32
3531,6.23,0.32
3532,6.23,0.32
3533,6.23,0.32
3534,6.23,0.32
3535,6.23,0.32
3536,6.23,0.32
3537,6.23,0.32
3538,6.23,0.32
3539,6.23,0.32
3540,6.22,0.32
3541,6.22,0.32
3542,6.22,0.32
3543,6.22,0.32
3544,6.22,0.32
3545,6.22,0.32
3546,6.22,0.32
3547,6.22,0.32
3548,6.22,0.32
3549,6.22,0.32
3550,6.22,0.32
3551,6.22,0.32
3552,6.22,0.32
3553,6.22,0.32
3554,6.22,0.32
3555,6.22,0.32
3556,6.22,0.32
3557,6.22,0.32
3558,6.22,0.32
3559,6.22,0.32
3560,6.22,0.32
3561,6.22,0.32
3562,6.22,0.32
3563,6.22,0.32
3564,6.22,0.32
3565,6.22,0.32
3566,6.22,0.32
3567,6.22,0.32
3568,6.22,0.32
3569,6.22,0.32
3570,6.22,0.32
3571,6.22,0.32
3572,6.22,0.31
3573,6.21,0.32
3574,6.21,0.32
3575,6.21,0.32
3576,6.21,0.32
3577,6.21,0.32
3578,6.21,0.32
3579,6.21,0.32
3580,6.21,0.32
3581,6.21,0.32
3582,6.21,0.32
3583,6.21,0.31
3584,6.21,0.32
3585,6.21,0.32
3586,6.2,0.31
3587,6.2,0.32
3588,6.2,0.31
3589,6.2,0.32
3590,6.2,0.31
3591,6.2,0.31
3592,6.2,0.31
3593,6.2,0.32
3594,6.2,0.31
3595,6.2,0.31
3596,6.2,0.31
3597,6.2,0.31
3598,6.2,0.31
3599,6.2,0.31
3600,6.2,0.31
3601,6.2,0.31
3602,6.2,0.3
3603,6.2,0.31
3604,6.2,0.31
3605,6.2,0.31
3606,6.2,0.31
3607,6.2,0.31
3608,6.2,0.31
3609,6.2,0.31
3610,6.2,0.31
3611,6.2,0.31
3612,6.2,0.31
3613,6.2,0.31
3614,6.2,0.31
3615,6.2,0.31
3616,6.2,0.31
3617,6.2,0.31
3618,6.19,0.3
3619,6.19,0.3
3620,6.19,0.31
3621,6.19,0.31
3622,6.19,0.3
3623,6.19,0.3
3624,6.19,0.3
3625,6.19,0.31
3626,6.19,0.3
3627,6.19,0.3
3628,6.19,0.3
3629,6.19,0.3
3630,6.19,0.3
3631,6.19,0.3
3632,6.18,0.3
3633,6.18,0.3
3634,6.18,0.3
3635,6.18,0.3
3636,6.18,0.3
3637,6.18,0.3
3638,6.18,0.3
3639,6.18,0.3
3640,6.18,0.3
3641,6.18,0.3
3642,6.18,0.3
3643,6.18,0.3
3644,6.18,0.3
3645,6.18,0.3
3646,6.18,0.3
3647,6.18,0.3
3648,6.18,0.3
3649,6.18,0.3
3650,6.18,0.3
3651,6.18,0.3
3652,6.18,0.3
3653,6.18,0.3
3654,6.18,0.3
3655,6.18,0.3
3656,6.18,0.3
3657,6.18,0.3
3658,6.18,0.3
3659,6.18,0.3
3660,6.18,0.3
3661,6.18,0.3
3662,6.18,0.3
3663,6.18,0.3
3664,6.18,0.3
3665,6.17,0.3
3666,6.17,0.3
3667,6.17,0.3
3668,6.17,0.3
3669,6.17,0.3
3670,6.17,0.3
3671,6.17,0.3
3672,6.17,0.3
3673,6.17,0.3
3674,6.17,0.3
3675,6.17,0.3
3676,6.17,0.3
3677,6.17,0.3
3678,6.16,0.3
3679,6.16,0.3
3680,6.16,0.3
3681,6.16,0.3
3682,6.16,0.3
3683,6.16,0.3
3684,6.16,0.29
3685,6.16,0.3
3686,6.16,0.29
3687,6.16,0.29
3688,6.16,0.3
3689,6.16,0.29
3690,6.16,0.3
3691,6.16,0.29
3692,6.16,0.29
3693,6.16,0.29
3694,6.16,0.29
3695,6.16,0.29
3696,6.16,0.3
3697,6.16,0.3
3698,6.16,0.3
3699,6.16,0.29
3700,6.16,0.3
3701,6.16,0.29
3702,6.16,0.3
3703,6.16,0.29
3704,6.16,0.29
3705,6.16,0.29
3706,6.16,0.29
3707,6.16,0.29
3708,6.15,0.29
3709,6.15,0.29
3710,6.15,0.29
3711,6.15,0.29
3712,6.15,0.29
3713,6.15,0.28
3714,6.15,0.29
3715,6.15,0.29
3716,6.15,0.29
3717,6.15,0.29
3718,6.15,0.29
3719,6.15,0.28
3720,6.15,0.29
3721,6.15,0.29
3722,6.14,0.28
3723,6.14,0.28
3724,6.14,0.29
3725,6.14,0.29
3726,6.14,0.28
3727,6.14,0.29
3728,6.14,0.29
3729,6.14,0.29
3730,6.14,0.28
3731,6.14,0.28
3732,6.14,0.28
3733,6.14,0.29
3734,6.14,0.28
3735,6.14,0.28
3736,6.14,0.28
3737,6.14,0.29
3738,6.14,0.28
3739,6.14,0.28
3740,6.14,0.28
3741,6.14,0.28
3742,6.14,0.28
3743,6.14,0.28
3744,6.14,0.28
3745,6.14,0.28
3746,6.14,0.28
3747,6.14,0.28
3748,6.14,0.28
3749,6.14,0.28
3750,6.14,0.28
3751,6.14,0.28
3752,6.14,0.28
3753,6.13,0.28
3754,6.13,0.28
3755,6.13,0.28
3756,6.13,0.28
3757,6.13,0.28
3758,6.13,0.28
3759,6.13,0.28
3760,6.13,0.28
3761,6.13,0.28
3762,6.13,0.28
3763,6.13,0.28
3764,6.13,0.28
3765,6.13,0.28
3766,6.13,0.28
3767,6.13,0.28
3768,6.13,0.28
3769,6.12,0.28
3770,6.12,0.28
3771,6.12,0.28
3772,6.12,0.28
3773,6.12,0.28
3774,6.12,0.27
3775,6.12,0.28
3776,6.12,0.28
3777,6.12,0.28
3778,6.12,0.28
3779,6.12,0.28
3780,6.12,0.28
3781,6.12,0.28
3782,6.12,0.28
3783,6.12,0.28
3784,6.12,0.28
3785,6.12,0.28
3786,6.12,0.28
3787,6.12,0.28
3788,6.12,0.28
3789,6.12,0.28
3790,6.12,0.27
3791,6.12,0.27
3792,6.12,0.27
3793,6.12,0.27
3794,6.12,0.27
3795,6.12,0.27
3796,6.11,0.27
3797,6.11,0.27
3798,6.11,0.27
3799,6.11,0.27
3800,6.11,0.27
3801,6.11,0.27
3802,6.11,0.27
3803,6.11,0.27
3804,6.11,0.27
3805,6.11,0.27
3806,6.11,0.27
3807,6.11,0.27
3808,6.11,0.27
3809,6.11,0.27
3810,6.11,0.27
